adjudication_instance_id,adjudication_id,incident_id,document_id,event_id,session_type,adjudication_car_numbers,accused_driver_number,affected_driver_numbers,lap_number,location,incident_family,outcome_family,referral_episode_id,link_score,runner_up_score,link_status,link_basis_json,link_review_status,link_reviewer_id,link_review_notes
adjudication-seed-fia-2023-aut-b9a48d1d47b0-01,adj-322e1b8d35cf5618,incident-src-322e1b8d35cf5618,fia-2023-aut-b9a48d1d47b0,2023-aut,Race,20|21,21,20,,Turn 6,forcing_off_track,time_penalty,referral-88def38af372b6c3,15.0,11.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-gbr-c357ab019929-01,adj-f17f068e5fcade97,incident-src-f17f068e5fcade97,fia-2023-gbr-c357ab019929,2023-gbr,Race,18,18,,,Turns 16-17,causing_collision,time_penalty,referral-242ae7ad2fc0cf31,12.0,8.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-hun-0707a92a8ea9-01,adj-c8f5cfeb2f7e6b47,incident-src-c8f5cfeb2f7e6b47,fia-2023-hun-0707a92a8ea9,2023-hun,Race,3|24,24,3,,Turn 1,causing_collision,time_penalty,referral-b0b88f305b6da331,8.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-bel-114852357eb8-01,adj-776c2086c0a9c6de,incident-src-776c2086c0a9c6de,fia-2023-bel-114852357eb8,2023-bel,Sprint,44,44,,,Turn 15,causing_collision,time_penalty,referral-c8d807c438aeb7eb,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-ned-26a60af9f412-01,adj-43692d4605090feb,incident-src-43692d4605090feb,fia-2023-ned-26a60af9f412,2023-ned,Race,22,22,,,,causing_collision,time_penalty,referral-e53215989816aca5,12.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-ita-06048f646efe-01,adj-c44453d1de46285e,incident-src-c44453d1de46285e,fia-2023-ita-06048f646efe,2023-ita,Race,2,2,,,Turn 4,causing_collision,time_penalty,referral-73d82b00531d95b2,12.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-ita-695ef0d50644-01,adj-54e879286ae14a87,incident-src-54e879286ae14a87,fia-2023-ita-695ef0d50644,2023-ita,Race,63,63,,,Turn 2,gaining_advantage_off_track,time_penalty,referral-bdb7860eeb20430c,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-ita-c07ce16b4e46-01,adj-aa926d6db0e47df5,incident-src-aa926d6db0e47df5,fia-2023-ita-c07ce16b4e46,2023-ita,Race,44,44,,,Turn 4,causing_collision,time_penalty,referral-34475639550d3206,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-ita-de884677f296-01,adj-abd5652e3930b04c,incident-src-abd5652e3930b04c,fia-2023-ita-de884677f296,2023-ita,Race,81,81,,,Turns 1-5,gaining_advantage_off_track,time_penalty,referral-34475639550d3206,9.0,7.0,candidate_pending_review,"[""adjudication_car_set_within_episode"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-sgp-f4e066ac44c1-01,adj-1eae245c11ac871f,incident-src-1eae245c11ac871f,fia-2023-sgp-f4e066ac44c1,2023-sgp,Race,11|23|40,11,23|40,,Turn 13,causing_collision,time_penalty,referral-fa5877ac295331e9,11.0,9.0,candidate_pending_review,"[""accused_car"", ""affected_car_overlap"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2023-jpn-45592291a09c-01,adj-478d73ac843b6a2b,incident-src-478d73ac843b6a2b,fia-2023-jpn-45592291a09c,2023-jpn,Race,11|20,11,20,,Turn 11,causing_collision,time_penalty,referral-570dacabeafaef1c,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-jpn-ce0c4d6ce752-01,adj-ac7b841c1ea1648e,incident-src-ac7b841c1ea1648e,fia-2023-jpn-ce0c4d6ce752,2023-jpn,Race,2,2,,,Turn 11,causing_collision,time_penalty,referral-2d9c0cda09c84248,14.0,7.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-qat-04250e16f5a2-01,adj-f5b1f1c51a022137,incident-src-f5b1f1c51a022137,fia-2023-qat-04250e16f5a2,2023-qat,Race,44|63,44,63,1,Turn 1,causing_collision,no_further_action,referral-03dadc373d8e923f,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2023-qat-925cce82b462-01,adj-b485215d0d2901c7,incident-src-b485215d0d2901c7,fia-2023-qat-925cce82b462,2023-qat,Race,14|16,14,16,,Turn 2,unsafe_rejoin,reprimand,referral-eae8e2cfc58a340d,8.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2023-usa-0349556641dc-01,adj-935cbd4cd614af87,incident-src-935cbd4cd614af87,fia-2023-usa-0349556641dc,2023-usa,Sprint,23|81,23,81,,Turn 1,gaining_advantage_off_track,no_further_action,referral-bb402d05433ecd0e,15.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-usa-233ee024e884-01,adj-69521e50d0d556b6,incident-src-69521e50d0d556b6,fia-2023-usa-233ee024e884,2023-usa,Sprint,63|81,63,81,,Turn 15,gaining_advantage_off_track,time_penalty,referral-41aa9fc9c52b1081,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-usa-4b0f79bc4886-01,adj-0b22a250d896b161,incident-src-0b22a250d896b161,fia-2023-usa-4b0f79bc4886,2023-usa,Race,2|18,18,2,,Turn 12,gaining_advantage_off_track,no_further_action,referral-a6aaa7fa2cdf6990,12.0,,candidate_pending_review,"[""exact_car_set"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-usa-cf78524f4683-01,adj-b34bfbde37e56841,incident-src-b34bfbde37e56841,fia-2023-usa-cf78524f4683,2023-usa,Sprint,20|24,24,20,,Turn 1,forcing_off_track,no_further_action,referral-514c03437a7f4166,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-usa-f78ade45f844-01,adj-b05ba7caf0f910d9,incident-src-b05ba7caf0f910d9,fia-2023-usa-f78ade45f844,2023-usa,Sprint,20|24,24,20,,Turn 15,gaining_advantage_off_track,time_penalty,referral-8bf6626169dcd459,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mex-1b2fb3ec7748-01,adj-dc4289d79e963b95,incident-src-dc4289d79e963b95,fia-2023-mex-1b2fb3ec7748,2023-mex,Race,22|81,81,22,,Turn 1,causing_collision,no_further_action,referral-92d0632d352eb40b,15.0,11.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mex-35cdf2b38073-01,adj-34174de921925489,incident-src-34174de921925489,fia-2023-mex-35cdf2b38073,2023-mex,Race,22|81,22,81,,Turn 1,causing_collision,no_further_action,referral-92d0632d352eb40b,15.0,11.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mex-6b86d52dd897-01,adj-2d49e6748d813e58,incident-src-2d49e6748d813e58,fia-2023-mex-6b86d52dd897,2023-mex,Race,22|81,22,81,,"Turns 2, 1, 3",causing_collision,no_further_action,referral-92d0632d352eb40b,13.0,11.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-mex-8f576b6655ce-01,adj-2e96bcd611e65b6d,incident-src-2e96bcd611e65b6d,fia-2023-mex-8f576b6655ce,2023-mex,Race,18|77,77,18,,Turn 13,causing_collision,time_penalty,referral-2aba8b3f9466325c,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2023-mex-9aa5ef85abc1-01,adj-ad1abaf93ca48981,incident-src-ad1abaf93ca48981,fia-2023-mex-9aa5ef85abc1,2023-mex,Race,22|81,81,22,,"Turns 2, 1, 3",causing_collision,no_further_action,referral-92d0632d352eb40b,13.0,11.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-lvs-477cbe1a4d5c-01,adj-d7ab78271e2eba13,incident-src-d7ab78271e2eba13,fia-2023-lvs-477cbe1a4d5c,2023-lvs,Race,1|16,1,16,,Turn 1,forcing_off_track,time_penalty,referral-f1a1dee5e19ac4c3,10.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-lvs-a4a270ae6fd0-01,adj-13ca9edd8c45db6f,incident-src-13ca9edd8c45db6f,fia-2023-lvs-a4a270ae6fd0,2023-lvs,Race,1|63,63,1,,Turn 12,causing_collision,time_penalty,referral-6ec078881720fbf5,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-abu-61d6bbfe959e-01,adj-2dbfd4a2eafd6834,incident-src-2dbfd4a2eafd6834,fia-2023-abu-61d6bbfe959e,2023-abu,Race,10|44,44,10,,Turn 6,causing_collision,no_further_action,referral-e92e90fa3199292b,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2023-abu-bceb18192f57-01,adj-476ced553759f1d7,incident-src-476ced553759f1d7,fia-2023-abu-bceb18192f57,2023-abu,Race,4|11,11,4,,Turn 6,causing_collision,time_penalty,referral-243a8bf348f69712,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-sau-27fea0cbbfa4-01,adj-6d8e823e259176bd,incident-src-6d8e823e259176bd,fia-2024-sau-27fea0cbbfa4,2024-sau,Race,20|22,20,22,,Turn 4,gaining_advantage_off_track,time_penalty,referral-0197c2079740e49e,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-sau-675654dfe88e-01,adj-4b18175e3ab1d349,incident-src-4b18175e3ab1d349,fia-2024-sau-675654dfe88e,2024-sau,Race,20|23,20,23,,Turn 4,causing_collision,time_penalty,referral-29a925ed0477f06f,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-jpn-7c7c61a7ed8e-01,adj-cac143763ee20168,incident-src-cac143763ee20168,fia-2024-jpn-7c7c61a7ed8e,2024-jpn,Race,63|81,63,81,,Turn 16,forcing_off_track,no_further_action,referral-188bcc9384c01b2c,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2024-jpn-9cf103b985c9-01,adj-7a872dc58411ce68,incident-src-7a872dc58411ce68,fia-2024-jpn-9cf103b985c9,2024-jpn,Race,3|18|23,3,23|18,,Turn 3,causing_collision,no_further_action,referral-c7bba055f7371459,9.0,,candidate_pending_review,"[""accused_car"", ""affected_car_overlap"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2024-chn-4196fcc2964f-01,adj-d73632383a18fd68,incident-src-d73632383a18fd68,fia-2024-chn-4196fcc2964f,2024-chn,Race,18|27,18,27,,Turn 6,forcing_off_track,no_further_action,referral-84f9ec5b298f75e9,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-chn-6d2ca4d46d70-01,adj-e6937a3f0184649f,incident-src-e6937a3f0184649f,fia-2024-chn-6d2ca4d46d70,2024-chn,Race,20|22,20,22,,Turn 6,causing_collision,time_penalty,referral-bc57992bc49b2fc1,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-chn-b693963070bc-01,adj-f8191026c986c048,incident-src-f8191026c986c048,fia-2024-chn-b693963070bc,2024-chn,Race,10|23,23,10,,Turn 14,forcing_off_track,no_further_action,referral-9fb8a3415b809e45,15.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-chn-d3b9af164caf-01,adj-1b908ee0c8888db7,incident-src-1b908ee0c8888db7,fia-2024-chn-d3b9af164caf,2024-chn,Sprint,14|55,14,55,,Turn 9,causing_collision,time_penalty,referral-c4d62265d08c758d,8.0,,candidate_pending_review,"[""exact_car_set""]",pending_human_validation,,
adjudication-seed-fia-2024-chn-e03c15c85429-01,adj-a3a2dc88b46fb907,incident-src-a3a2dc88b46fb907,fia-2024-chn-e03c15c85429,2024-chn,Race,3|18,18,3,,Turn 14,causing_collision,time_penalty,referral-9c8afbecf39abe74,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-429b87bfdb1b-01,adj-4c476899a4894e96,incident-src-4c476899a4894e96,fia-2024-mia-429b87bfdb1b,2024-mia,Race,18|23,18,23,,Turn 1,gaining_advantage_off_track,time_penalty,referral-eb8e7ff6becf2603,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-54507686b24f-01,adj-662202a5b879f049,incident-src-662202a5b879f049,fia-2024-mia-54507686b24f,2024-mia,Sprint,20,20,,,Turn 15,gaining_advantage_off_track,time_penalty,referral-ca89fa0538a470ab,15.0,10.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-a149f4a3c2c5-01,adj-909aa84ac351505f,incident-src-909aa84ac351505f,fia-2024-mia-a149f4a3c2c5,2024-mia,Sprint,20|44,20,44,,Turn 11,gaining_advantage_off_track,time_penalty,referral-57f564ee87dad867,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-bb1a3715e072-01,adj-1e58e40badf7452a,incident-src-1e58e40badf7452a,fia-2024-mia-bb1a3715e072,2024-mia,Race,2|20,20,2,,"Turns 3, 1, 2",causing_collision,time_penalty,referral-b8e78a86fa8cc024,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-d65987c13425-01,adj-0e32abe64682f839,incident-src-0e32abe64682f839,fia-2024-mia-d65987c13425,2024-mia,Race,55|81,55,81,,Turn 17,causing_collision,time_penalty,referral-510c6f779098c322,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-mia-feb431961f72-01,adj-2c2dff8fa5835c89,incident-src-2c2dff8fa5835c89,fia-2024-mia-feb431961f72,2024-mia,Sprint,20|44,20,44,,Turn 11,gaining_advantage_off_track,time_penalty,referral-57f564ee87dad867,13.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-mco-8f89aba81bd5-01,adj-6ea8c11583ab4051,incident-src-6ea8c11583ab4051,fia-2024-mco-8f89aba81bd5,2024-mco,Race,10|31,31,10,,Turn 8,causing_collision,grid_penalty,referral-611f4fb749525b00,13.0,13.0,ambiguous_pending_review,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-can-119e41abd9ba-01,adj-e0e2c5e41cf687bb,incident-src-e0e2c5e41cf687bb,fia-2024-can-119e41abd9ba,2024-can,Race,1|4|63|81,4,63|81|1,,Turn 1,gaining_advantage_off_track,no_further_action,referral-7864f15230e8d4e4,10.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-aut-0da607b84c40-01,adj-5005242a503c9174,incident-src-5005242a503c9174,fia-2024-aut-0da607b84c40,2024-aut,Race,1|4,1,4,,Turn 3,causing_collision,time_penalty,referral-2b2077507b58e645,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-aut-1386e9236666-01,adj-f388f903abd92138,incident-src-f388f903abd92138,fia-2024-aut-1386e9236666,2024-aut,Sprint,14|27,27,14,,Turn 3,forcing_off_track,time_penalty,referral-ea709ede9b41ff81,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-aut-4b3df85c59ad-01,adj-330069d582c20001,incident-src-330069d582c20001,fia-2024-aut-4b3df85c59ad,2024-aut,Race,44|55,44,55,,"Turns 1, 3",gaining_advantage_off_track,no_further_action,referral-8ed77152ed04b6fe,13.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-aut-4d4962053c25-01,adj-b361bfe26bd9fde2,incident-src-b361bfe26bd9fde2,fia-2024-aut-4d4962053c25,2024-aut,Race,14|24,14,24,,Turn 3,causing_collision,time_penalty,referral-ec71cc44d3a01f25,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-hun-3048d0b101d3-01,adj-776eb15ec333fda5,incident-src-776eb15ec333fda5,fia-2024-hun-3048d0b101d3,2024-hun,Race,1|4|81,1,4|81,,Turn 1,gaining_advantage_off_track,no_further_action,referral-9b218b7f34a6ae09,10.0,,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-ita-5562671d826a-01,adj-98bfaa1af9372654,incident-src-98bfaa1af9372654,fia-2024-ita-5562671d826a,2024-ita,Race,22|27,27,22,,Turn 1,causing_collision,time_penalty,referral-18b28ee33d7d4967,15.0,6.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-ita-5774aa14322d-01,adj-f93d1bf0be920795,incident-src-f93d1bf0be920795,fia-2024-ita-5774aa14322d,2024-ita,Race,3|27,3,27,,Turn 8,forcing_off_track,time_penalty,referral-c1a00ac8e5ee7c9c,10.0,8.0,candidate_pending_review,"[""exact_car_set"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-ita-9747ddf1dc7b-01,adj-def027f293e93425,incident-src-def027f293e93425,fia-2024-ita-9747ddf1dc7b,2024-ita,Race,10|20,20,10,,Turn 4,causing_collision,time_penalty,referral-4a82c37c938fc223,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-aze-51d6849b52fb-01,adj-4d9543b8ee4e354b,incident-src-4d9543b8ee4e354b,fia-2024-aze-51d6849b52fb,2024-aze,Race,11|55,11,55,50,"Turns 2, 1",causing_collision,no_further_action,referral-8606750ab5c2e36e,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2024-aze-ebeab05b8b9a-01,adj-94905942bca0fa49,incident-src-94905942bca0fa49,fia-2024-aze-ebeab05b8b9a,2024-aze,Race,11|55,55,11,50,"Turns 2, 1",causing_collision,no_further_action,referral-8606750ab5c2e36e,11.0,,candidate_pending_review,"[""exact_car_set"", ""incident_family""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-2de48d9656fa-01,adj-b0fa781c22c3b3f8,incident-src-b0fa781c22c3b3f8,fia-2024-usa-2de48d9656fa,2024-usa,Race,1|4,4,1,,Turn 12,gaining_advantage_off_track,time_penalty,referral-5dddf3d59517fdd4,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-4828e63a6c32-01,adj-649fecee52ee4f6f,incident-src-649fecee52ee4f6f,fia-2024-usa-4828e63a6c32,2024-usa,Sprint,10|81,81,10,,Turn 12,forcing_off_track,time_penalty,referral-6a3c5175c9dfcfb2,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-7a56202d170c-01,adj-607fddba182aaa3f,incident-src-607fddba182aaa3f,fia-2024-usa-7a56202d170c,2024-usa,Race,22|23,22,23,,Turn 12,forcing_off_track,time_penalty,referral-2772618399cf2939,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-7e333c44293a-01,adj-278d019dd7501a79,incident-src-278d019dd7501a79,fia-2024-usa-7e333c44293a,2024-usa,Race,63|77,63,77,,Turn 12,forcing_off_track,time_penalty,referral-ede2de6e3c65a58e,15.0,7.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-9eecf3efc1f8-01,adj-84b5a008e264b8d6,incident-src-84b5a008e264b8d6,fia-2024-usa-9eecf3efc1f8,2024-usa,Sprint,20|22,20,22,1,Turn 11,gaining_advantage_off_track,no_further_action,referral-afa9f92716d1e589,10.0,8.0,candidate_pending_review,"[""accused_car"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-usa-f7d16a7e6e6e-01,adj-c40383a758a57293,incident-src-c40383a758a57293,fia-2024-usa-f7d16a7e6e6e,2024-usa,Sprint,22|81,22,81,,Turn 12,gaining_advantage_off_track,no_further_action,referral-aed537de38666d4c,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mex-11839f036c68-01,adj-90ff433e4a6ee78a,incident-src-90ff433e4a6ee78a,fia-2024-mex-11839f036c68,2024-mex,Race,11,11,,,Turn 4,forcing_off_track,no_further_action,referral-7a5b0d7437e8db95,14.0,9.0,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mex-9398d22e8e7e-01,adj-10a8c59210b937e3,incident-src-10a8c59210b937e3,fia-2024-mex-9398d22e8e7e,2024-mex,Race,1,1,,,Turn 4,forcing_off_track,time_penalty,referral-0173faab91b6e639,15.0,10.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mex-c52d53ba8a48-01,adj-c66b11904508fc88,incident-src-c66b11904508fc88,fia-2024-mex-c52d53ba8a48,2024-mex,Race,30|43,43,30,,"Turns 2, 1",causing_collision,time_penalty,referral-353f20b08f4eabf0,8.0,8.0,ambiguous_pending_review,"[""accused_car"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-mex-f2d0b4da1ba3-01,adj-e29345f3745be8dd,incident-src-e29345f3745be8dd,fia-2024-mex-f2d0b4da1ba3,2024-mex,Race,1,1,,,"Turns 4, 8",gaining_advantage_off_track,time_penalty,referral-84688bd7e61164a1,13.0,10.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-sao-77a08cd10ed4-01,adj-c415a16a0b4f8470,incident-src-c415a16a0b4f8470,fia-2024-sao-77a08cd10ed4,2024-sao,Race,30|81,81,30,,Turn 1,causing_collision,time_penalty,referral-56f9042ef5b6a732,14.0,,high_confidence_algorithmic,"[""adjudication_car_set_within_episode"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-sao-b822c02eabd2-01,adj-dc9490802ee7ddff,incident-src-dc9490802ee7ddff,fia-2024-sao-b822c02eabd2,2024-sao,Race,43|50,50,43,,Turn 10,causing_collision,time_penalty,referral-4533a764cb46f7af,15.0,,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-qat-3c549ce8f3dd-01,adj-8cd0b8f0391a2018,incident-src-8cd0b8f0391a2018,fia-2024-qat-3c549ce8f3dd,2024-qat,Race,18|23,18,23,1,Turn 4,causing_collision,time_penalty,referral-b2dfeca185ec8f72,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-qat-ac0687a82537-01,adj-d55cdfc134f24f71,incident-src-d55cdfc134f24f71,fia-2024-qat-ac0687a82537,2024-qat,Race,20|23,23,20,,Turn 1,causing_collision,time_penalty,referral-dd7533f75f09690c,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-abu-1738c094dc27-01,adj-2e20778ef64918d5,incident-src-2e20778ef64918d5,fia-2024-abu-1738c094dc27,2024-abu,Race,20|77,77,20,,Turn 6,causing_collision,grid_penalty,referral-ab309720b3991aaa,13.0,13.0,ambiguous_pending_review,"[""exact_car_set"", ""incident_family"", ""location""]",pending_human_validation,,
adjudication-seed-fia-2024-abu-4ec5bc83f9fa-01,adj-8ca9eb32832537c5,incident-src-8ca9eb32832537c5,fia-2024-abu-4ec5bc83f9fa,2024-abu,Race,1|81,1,81,,Turn 1,causing_collision,time_penalty,referral-77f98b44ca9910e1,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
adjudication-seed-fia-2024-abu-b8e37d9fdbe9-01,adj-b6f8f8dea3be57fe,incident-src-b6f8f8dea3be57fe,fia-2024-abu-b8e37d9fdbe9,2024-abu,Race,43|81,81,43,,Turn 6,causing_collision,time_penalty,referral-426530d3c0394fff,15.0,8.0,high_confidence_algorithmic,"[""exact_car_set"", ""incident_family"", ""location"", ""terminal_outcome""]",pending_human_validation,,
